3.651595500476572	CYS
4.641397094191211	GLN
3.9408018494418093	ILE
3.3926018335202945	SER
3.5567832894837097	VAL
1.7234444555480593	GLY
3.6183353415714046	PRO
5.020984360250622	LYS
4.046763178509056	ASP
3.5612774636478552	THR
4.998845799900961	PHE
3.202990436182478	ALA
4.4732603684371055	MET
4.736436337630039	HIS
4.63888623023628	GLU
4.246051538734207	LEU
5.602606125043286	ARG
5.383020534494621	TRP
4.045951441262401	ASN
5.365371371894398	TYR
